title,summary,link,cluster
خلیلیان اردیبهشت فوتبال بازگشایی نمی‌شود ,سرپرست فدراسیون پزشکی ورزشی گفت ۱۵اردیبهشت ماه مسابقات و تمرینات فوتبال آغاز نمی شود ,https://www.hamshahrionline.ir/news/505776/خلیلیان-۱۵-اردیبهشت-فوتبال-بازگشایی-نمی-شود,3
رای دیدار سپاهان و پرسپولیس از سوی کمیته استیناف اعلام شد ,کمیته استیناف فدراسیون فوتبال نظر خودش را در خصوص اعتراض باشگاه سپاهان به رأی کمیته انضباطی اعلام کرد ,https://www.hamshahrionline.ir/news/505771/رای-دیدار-سپاهان-و-پرسپولیس-از-سوی-کمیته-استیناف-اعلام-شد,3
کاسبی سالن‌های زیبایی غیرمجاز رونق گرفت ,ممنوعیت فعالیت مشاغل پرخطر در آغاز سال به طور رسمی ابلاغ شد، به طوری که مجوز مشاغل پرخطر از جمله آرایشگاه ها در صورت فعالیت و ارائه خدمات لغو می‌شد، اما این وضعیت به گفته فعالان این صنف، باعث افزایش فعالیت آرایشگاه‌های بدون مجوز شده است ,https://www.hamshahrionline.ir/news/505695/کاسبی-سالن-های-زیبایی-غیرمجاز-رونق-گرفت,5
محدودیت فعالیت صرافان غیربانکی دلیل انتقاد کانون صرافان از تصمیمات جدید بانک مرکزی ,کانون صرافان در اطلاعیه ای ضمن تأکید بر محدودیت فعالیت صرافی‌های غیربانکی در پی بخشنامه‌های اخیر بانک مرکزی، مخاطرات و مشکلات این تصمیمات را برای صرافی‌های غیر بانکی تشریح کرد ,https://www.hamshahrionline.ir/news/505686/محدودیت-فعالیت-صرافان-غیربانکی-دلیل-انتقاد-کانون-صرافان-از,2
برنامه ‌های تنظیم بازار گوشت و مرغ؛ در ماه رمضان ,شرکت پشتیبانی امور دام برای خرید هزار تن گوشت دام سنگین و هزار تن گوشت دام سبک از دامداران به توافق رسید ,https://www.hamshahrionline.ir/news/505704/برنامه-های-تنظیم-بازار-گوشت-و-مرغ-در-ماه-رمضان,2
توزیع همه برنج‌های وارداتی در بازار ,مقرر شده همه برنج‌های تامین شده با دلار تومانی که تا کنون ترخیص نشده‌اند متناسب با سرانه جمعیتی، نوع مصارف برنج هر استان و رفع نیازهای مراکز عمده مصرف، توزیع شود ,https://www.hamshahrionline.ir/news/505702/توزیع-همه-برنج-های-وارداتی-در-بازار,2
آخر هفته توفانی در بازار سهام ,تحلیل گرانی که با همشهری آنلاین گفت و گو کرده‌اند معتقدند روند رو به رشد بورس با وجود احتمال اصلاح روندهای مقطعی ادامه می‌یابد ,https://www.hamshahrionline.ir/news/505759/آخر-هفته-توفانی-در-بازار-سهام,2
سقوط قیمت نفت ذخایر نفت آمریکا به بالاترین سطح تاریخ نزدیک شد ,قیمت‌های نفت در معاملات امروز دوشنبه هشتم اردیبهشت در حالی سقوط کردند که نشانه‌هایی از پر شدن سریع انبارهای ذخیره نفت جهان دیده می‌شود و به نظر می‌رسد کاهش تولید برای هماهنگی با کاهش شدید تقاضای جهانی کافی نیست ,https://www.hamshahrionline.ir/news/505750/سقوط-قیمت-نفت-ذخایر-نفت-آمریکا-به-بالاترین-سطح-تاریخ-نزدیک,15
اخذ عوارض همه آزادراه‌ها تا پایان سال الکترونیکی می‌شود ,معاون حمل‌ونقل وزیر راه و شهرسازی از برنامه‌ریزی برای اخذ عوارض الکترونیک در همه آزادراه‌های کشور تا پایان سال خبر داد ,https://www.hamshahrionline.ir/news/505765/اخذ-عوارض-همه-آزادراه-ها-تا-پایان-سال-الکترونیکی-می-شود,5
جزئیات وام و زمین جهت ساخت هزار مسکن در بافت‌های فرسوده ,معاون وزیر راه و شهرسازی از تامین تسهیلات و زمین برای ساخت هزار واحد مسکونی در حاشیه شهرها و بافت‌های فرسوده خبر داد ,https://www.hamshahrionline.ir/news/505767/جزئیات-وام-و-زمین-جهت-ساخت-۱۴۵-هزار-مسکن-در-بافت-های-فرسوده,2
پراید تا میلیون ؛ فرمان بازار خودرو در دست کیست شارژ بازار با آغاز تحویل خودروهای مدل ,سعید مؤتمنی رئیس اتحادیه نمایشگاه داران و فروشندگان خودروی تهران می‌گوید فعلا نقش خودروسازان در بازار کم‌رنگ است؛ نیاز بازار خودرو را کسانی تأمین می‌کنند که در دوره‌های قبل در این بازار سرمایه‌گذاری کرده‌اند؛ در نتیجه، قیمت بازار را صاحبان خودروهای در پارکینگ مانده تعیین می‌کنند ,https://www.hamshahrionline.ir/news/505762/پراید-۷۰-تا-۸۰-میلیون-فرمان-بازار-خودرو-در-دست-کیست-شارژ,14
توطئه روسیه برای ترور شهردار پراگ واکنش پلیس چک و تکذیب کرملین ,شهردار پراگ مدعی شد از توطئه آدمکش‌های روس جان سالم در برده و حالا تحت حفاظت نیروهای پلیس پایتخت جمهوری چک قرار دارد ,https://www.hamshahrionline.ir/news/505766/توطئه-روسیه-برای-ترور-شهردار-پراگ-واکنش-پلیس-چک-و-تکذیب-کرملین,5
عکس روز قران‌خوانی در صنعا ,مرد یمنی با دخترش در مسجد بزرگ صنعا در یمن در ماه رمضان قران می‌خواند ,https://www.hamshahrionline.ir/news/505769/عکس-روز-قران-خوانی-در-صنعا,0
عکس روز آزادی از قرنطینه ,خوآن ساله و دخترانش، اینس سال و مار ساله پس از اجازه یافتن کودکان برای خروج از خانه در قرنطینه عمومی در خیابان‌های شهر بارسلونای اسپانیا می‌دوند ,https://www.hamshahrionline.ir/news/505764/عکس-روز-آزادی-از-قرنطینه,0
مبارزه واتس‌اپ با انتشار اطلاعات نادرست درباره کرونا وضع محدودیت برای فوروارد کردن پیام‌ها ,واتس‌اپ می‌گوید با محدود کردن تعداد فوروارد کردن پیام‌ها بوسیله کاربران شمار پیام‌های فراگیرشده یا وایرال را در شبکه جهانی‌اش تا درصد کاهش داده است ,https://www.hamshahrionline.ir/news/505778/مبارزه-واتس-اپ-با-انتشار-اطلاعات-نادرست-درباره-کرونا-وضع-محدودیت,5
سکه هزار تومان ارزان شد جدیدترین قیمت طلا و سکه ,قیمت هر قطعه سکه تمام‌ بهار آزادی طرح جدید امروز دوشنبه اردیبهشت به میلیون و هزار تومان رسید ,https://www.hamshahrionline.ir/news/505710/سکه-۸۰-هزار-تومان-ارزان-شد-جدیدترین-قیمت-طلا-و-سکه,18
فیلم هیجان دو سگ پس از یک ماه جدایی ,دو سگ که سال‌ها با یکدیگر دوست بوده‌اند پس از یک ماه دوری دوباره به هم رسیدند ,https://www.hamshahrionline.ir/news/505745/فیلم-هیجان-دو-سگ-پس-از-یک-ماه-جدایی,5
کجا باید ماسک بزنیم ,استفاده از ماسک برای افراد سالم فقط در مواقعی ضرورت دارد که اجبارا در مراکز عمومی سرپوشیده به ویژه در مترو و اتوبوس حضور پیدا می‌کنند و نمی‌توانند فاصله دو متری را از سایرین حفظ کنند ,https://www.hamshahrionline.ir/news/505693/کجا-باید-ماسک-بزنیم,5
فیلم پلیس فرانسه بیمار روانی را با پوزه‌بند کتک می‌زند ,ویدئویی در فضای مجازی بازنشر شده که از خشونت پلیس ضد شهروندان فرانسوی حکایت دارد ,https://www.hamshahrionline.ir/news/505747/فیلم-پلیس-فرانسه-بیمار-روانی-را-با-پوزه-بند-کتک-می-زند,5
اماکن مذهبی بی‌خطر از کرونا در تهران بازگشایی می‌شود ,معاون استاندار و فرماندار ویژه تهران گفت طبق مصوبه ستاد مقابله و مبارزه با کرونا، اماکن مذهبی و بقاع متبرکه مناطقی که از نظر شیوع کرونا سفید اعلام شود، بازگشایی می‌شود ,https://www.hamshahrionline.ir/news/505738/اماکن-مذهبی-بی-خطر-از-کرونا-در-تهران-بازگشایی-می-شود,5
اشتباه رایج خانم‌ها در آرایش که سنشان را بالا می‌برد ,همه‌ ما گهگاه دست به کارهای اشتباهی در آرایشمان می‌زنیم که باعث می‌شود چهره‌مان بزرگ‌تر از سن واقعی نشان داده شود در این مطلب به این اشتباهات آرایشی رایج پرداخته‌ایم ,https://www.hamshahrionline.ir/news/505772/۱۰-اشتباه-رایج-خانم-ها-در-آرایش-که-سنشان-را-بالا-می-برد,5
اینفوگرافیک راهکارهایی برای مقابله با بوی بد دهان در روزه‌داری ,بویی که در روزه‌داری از دهان خارج می‌شود به دلیل نخوردن غذاست؛ زیرا در این شرایط بدن برای تولید انرژی از ذخایر چربی استفاده می‌کند و در طی آن کتون‌ها تولید می‌شوند که عامل این بو هستند در این اینفوگرافیک به علل ثانوی بوی دهان و راهکارهایی پرداخته شده است ,https://www.hamshahrionline.ir/news/505775/اینفوگرافیک-راهکارهایی-برای-مقابله-با-بوی-بد-دهان-در-روزه-داری,0
خوراکی ممنوع در زمان مبارزه با بیماری ویروسی ,شیوع ویروس کرونا و همه‌گیر شدن آن در سراسر جهان همه ما را در معرض خطر قرار داده است داشتن رژیم غذایی در صورت ابتلا به این بیماری اهمیت بسیاری دارد، چراکه مصرف برخی خوراکی‌ها در زمان مقابله با بیماری‌های ویروسی سبب تضعیف سیستم ایمنی بدن می‌شود ,https://www.hamshahrionline.ir/news/505740/۱۰-خوراکی-ممنوع-در-زمان-مبارزه-با-بیماری-ویروسی,0
همشهری سیمین دانشور؛ بانوی داستان ,هشتمین روز اردیبهشت بهانه‌ای است برای مرور خاطرات نخستین زن داستان‌نویس ایران ,https://www.hamshahrionline.ir/news/505725/همشهری-TV-سیمین-دانشور-بانوی-داستان,5
حاشیه‌های تازه بچه مهندس اسم بازیگر نقش اول در تیتراژ نیست ,واکنش اینستاگرامی بازیگر نقش اول سریال بچه‌مهندس به نبودن اسمش در تیتراژ اول جدیدترین حاشیه برای سریال‌های ماه رمضان سیماست ,https://www.hamshahrionline.ir/news/505773/حاشیه-های-تازه-بچه-مهندس-اسم-بازیگر-نقش-اول-در-تیتراژ-نیست,8
سه گانه بربری، حیات برهنه، و مؤذن زاده با شجریان ,علی ربیعی نه به صفت سخنگوی دولت بلکه از منظر یک کنش‌گر اجتماعی و سیاسی که رویاهایی در سر داشت، قلم را رها کرده و تصویری از آنچه این روزها در ذهن و جانش می‌گذرد را به کلمات تبدیل کرده است ,https://www.hamshahrionline.ir/news/505788/سه-گانه-بربری-حیات-برهنه-و-مؤذن-زاده-با-شجریان,5
هشدار جدی روحانی به مردم کرونا هر آن و هرجا ممکن است شعله‌ور باشد ,رئیس جمهوری با اشاره به اجرای طرح رنگ بندی منطقه‌ای سفید، زرد و قرمز برای وضعیت کرونا در کشور گفت ما باید تلاش کنیم منطقه سفید در کشور توسعه پیدا کند، قرمز به سمت زرد و زرد به منطقه سفید تبدیل شود تا آرام آرام از ویروس کرونا فاصله بگیریم ,https://www.hamshahrionline.ir/news/505768/هشدار-جدی-روحانی-به-مردم-کرونا-هر-آن-و-هرجا-ممکن-است-شعله-ور,5
پایان ماجرای نجومی‌بگیران یک نماینده کسی نباید بیشتر از ۲۳‌ میلیون ‌و هزار تومان بگیرد ,ماجرای نجومی‌بگیران در بهار با انتشار فیش‌های حقوقی مدیران بیمه مرکزی ایران، رئیس صندوق توسعه ملی، مدیران بانک رفاه کارگران و مسئولان و مدیران چند سازمان دیگر رخ داد و بازتاب گسترده‌ای در رسانه‌ها و افکار عمومی در پی داشت علاوه بر استعفای چند نفر از مدیران صنعت بیمه، بانک‌ها و مؤسسات اقتصادی دیگر، نام اشخاصی هم در جریان این جنجال‌ها مطرح شد ,https://www.hamshahrionline.ir/news/505403/پایان-ماجرای-نجومی-بگیران-یک-نماینده-کسی-نباید-بیشتر-از-۲۳,5
واکنش ریچارد هاس به طرح برجامی پمپئو علیه ایران ,مقام سابق وزارت خارجه آمریکا و رئیس اندیشکده شورای روابط خارجی به گزارش‌ها درباره طرح وزیر خارجه آمریکا برای استفاده از برجام به منظور تشدید فشار بر ایران واکنش نشان داد ,https://www.hamshahrionline.ir/news/505782/واکنش-ریچارد-هاس-به-طرح-برجامی-پمپئو-علیه-ایران,5
عکس عیادت سرپرست فدراسیون فوتبال از مهدی تاج ,سرپرست فدراسیون فوتبال و جمعی از مسئولان امروز از رئیس سابق این فدراسیون عیادت کردند ,https://www.hamshahrionline.ir/news/505779/عکس-عیادت-سرپرست-فدراسیون-فوتبال-از-مهدی-تاج,3
فیفا رسما باشگاه استقلال را تهدید کرد ,روز اردیبهشت ماه فدراسیون جهانی فوتبال نامه‌ای به فدراسیون فوتبال فرستاد که تهدید برای آبی‌ها به حساب می‌آید ,https://www.hamshahrionline.ir/news/505785/فیفا-رسما-باشگاه-استقلال-را-تهدید-کرد,3
فرهاد؛ سلطان اعتراضات یواشکی با استوری ,در حالی که این روزها بازیکنان استقلال در صف اول اعتراض به مدیرعامل استقلال قرار دارند فرهاد مجیدی تنها در فضای مجازی به اتفاقات باشگاه واکنش‌های نرمی نشان می‌دهد ,https://www.hamshahrionline.ir/news/505783/فرهاد-سلطان-اعتراضات-یواشکی-با-استوری,3
دنا میلیونی شد آخرین قیمت‌‎ها در بازار خودرو ,با گذشت یک هفته از افزایش نجومی قیمت‌ها در بازار خودرو این بازار ثبات قیمت را تجربه می‌کند ,https://www.hamshahrionline.ir/news/505734/دنا-۱۸۵-میلیونی-شد-آخرین-قیمت-ها-در-بازار-خودرو,14
همشهری آوا پادکست همیشه فاصله‌ای هست اردیبهشت ۹۹؛ رعایت فاصله سلامتی عزیزانمان را حفظ می‌کند ,پوران درخشنده یک لحظه دیدار ساده ممکن است یک عمر پشیمانی به‌بار آورد ,https://www.hamshahrionline.ir/news/505787/همشهری-آوا-پادکست-همیشه-فاصله-ای-هست-۸-اردیبهشت-۹۹-رعایت,12
همشهری آوا پادکست هم داستان قسمت هجدهم؛ کسی که از سه هزار سال بهره نگیرد تنگدست بسر می‌برد ,خوانش و بررسی دنیای سوفی ، اثر یوستین گردر ترجمه حسن کامشاد ,https://www.hamshahrionline.ir/news/505720/همشهری-آوا-پادکست-هم-داستان-قسمت-هجدهم-کسی-که-از-سه-هزار,12
رئیس جمهوری چین تا پیروزی بر کرونا در کنار ایران هستیم ,شی جین پینگ رییس جمهوری خلق چین گفت که کشورش تا پیروزی کامل بر ویروس کرونا، در کنار ایران ایستاده است ,https://www.hamshahrionline.ir/news/505790/رئیس-جمهوری-چین-تا-پیروزی-بر-کرونا-در-کنار-ایران-هستیم,5
مهلت چهار روزه برای اجرای مصوبه الزام استفاده از ماسک در حمل و نقل عمومی تعیین شود ,وزیر کشور با اشاره به مصوبه ستاد ملی مقابله با کرونا درباره ضرورت استفاده از ماسک و دستکش در حمل و نقل عمومی درون‌شهری، دستور داد بازه زمانی حداکثر روزه‌ای در این زمینه تعیین شود ,https://www.hamshahrionline.ir/news/505789/مهلت-چهار-روزه-برای-اجرای-مصوبه-الزام-استفاده-از-ماسک-در-حمل,5
سه گانه بربری، حیات برهنه و مؤذن زاده با شجریان ,علی ربیعی نه به صفت سخنگوی دولت بلکه از منظر یک کنش‌گر اجتماعی و سیاسی که رویاهایی در سر داشت، قلم را رها کرده و تصویری از آنچه این روزها در ذهن و جانش می‌گذرد را به کلمات تبدیل کرده است ,https://www.hamshahrionline.ir/news/505788/سه-گانه-بربری-حیات-برهنه-و-مؤذن-زاده-با-شجریان,5
امسال پرونده مسکن مهر پردیس بسته می‌شود ,مدیرعامل شرکت عمران شهر جدید پردیس از تکمیل و بسته شدن پرونده پروژه‌های مسکن مهر تا پایان سال جاری در این شهر خبر داد ,https://www.hamshahrionline.ir/news/505770/امسال-پرونده-مسکن-مهر-پردیس-بسته-می-شود,2
آلمان ماسک زدن را برای جلوگیری از شیوع کرونا اجباری می‌کند ,قواعد جدید که روز دوشنبه اردیبهشت در آلما ن اعلام شد زدن ماسک‌ را برای اغلب افراد در وسائل نقلیه عمومی، قطارهای بین‌شهری و فروشگاه‌ها اجباری می‌کند ,https://www.hamshahrionline.ir/news/505784/آلمان-ماسک-زدن-را-برای-جلوگیری-از-شیوع-کرونا-اجباری-می-کند,5
آب شرب تهران به کرونا آلوده است واکنش شرکت آب و فاضلاب ,قائم مقام شرکت آب و فاضلاب استان تهران گفت اخباری که مبنی بر آلودگی آب تهران به ویروس کرونا منتشر می‌شود صحت ندارد و با اطمینان می‌گویم که آب شرب تهران به هیچ عنوان به ویروس کرونا آلوده نیست ,https://www.hamshahrionline.ir/news/505791/آب-شرب-تهران-به-کرونا-آلوده-است-واکنش-شرکت-آب-و-فاضلاب,7
پشت صحنه تکان‌دهنده سایت‌های شرط‌بندی چهره‌هایی که سایت شرط بندی دارند؛ از بدل مسی تا خواننده رپ ,در این گزارش با جست‌وجوی سازوکارهای سایت‌های شرط بندی و گفت‌وگو با چند نفر از کسانی که تجربه کار در این سایت‌ها به‌عنوان پشتیبان و امور مالی داشته‌اند، از این می‌گوییم که چطور میزهای قمار اینترنتی در ایران چیده می‌شوند، آدم‌ها را دور میز می‌آورند و البته هم قمار می‌کنند و هم پول‌شویی ,https://www.hamshahrionline.ir/news/505719/پشت-صحنه-تکان-دهنده-سایت-های-شرط-بندی-چهره-هایی-که-سایت-شرط,5
فیلم‌ آخرین وضعیت رسیدگی به پرونده قضایی متهمان ارزی ,گزارش مشروح دادستان تهران در مورد آخرین وضعیت رسیدگی به پرونده قضایی متهمان ارزی را می‌بینید ,https://www.hamshahrionline.ir/news/505722/فیلم-آخرین-وضعیت-رسیدگی-به-پرونده-قضایی-متهمان-ارزی,3
صادرات بنزین ایران به ونزوئلای بحران زده واکنش وزارت نفت ,شایعه‌ای در برخی خبرگزاری‌ها و شبکه‌های اجتماعی قوت گرفته مبنی بر این‌که ایران در حال صادرات بنزین آن‌هم با خطوط هواپیمایی ماهان و هم چنین کشتی به ونزوئلاست؛ تا این کشور از فشار تحریم‌های آمریکا نجات یابد؛ اما اصل ماجرا چیست ,https://www.hamshahrionline.ir/news/505761/صادرات-بنزین-ایران-به-ونزوئلای-بحران-زده-واکنش-وزارت-نفت,5
فیلم عذرخواهی افشین پیروانی به خاطر دعوای جنجالی‌اش ,سرپرست پرسپولیس با حضور در برنامه فوتبال برتر از اتفاقات رخ داده اخیر عذرخواهی کرد ,https://www.hamshahrionline.ir/news/505799/فیلم-عذرخواهی-افشین-پیروانی-به-خاطر-دعوای-جنجالی-اش,3
صالحی سپاهان اراده‌ای برای بازی با پرسپولیس نداشت ,رئیس کمیته استیناف فدراسیون فوتبال تاکید کرد رای آنها درباره پرونده دیدار سپاهان و پرسپولیس قطعی است ,https://www.hamshahrionline.ir/news/505795/صالحی-سپاهان-اراده-ای-برای-بازی-با-پرسپولیس-نداشت,3
فیلم انتشار رسمی ویدئوهایی از اشیای پرنده ناشناس بوسیله پنتاگون ,وزارت دفاع آمریکا پنتاگون روز دوشنبه اردیبهشت به طور رسمی ویدئوهایی از اشیای پرنده ناشناس یوفو منتشر کرد که مربوط به سال‌های و است ,https://www.hamshahrionline.ir/news/505792/فیلم-انتشار-رسمی-ویدئوهایی-از-اشیای-پرنده-ناشناس-بوسیله-پنتاگون,5
شمار موارد ثابت‌شده عفونت کرونا در جهان از میلیون گذشت واکسیناسیون سایر بیماری‌ها به تاخیر افتاده است ,آخرین ارقام دانشگاه جانز هاپکینز در روز دوشنبه اردیبهشت نشان می‌دهد که شمار موارد ثابت‌شده عفونت با ویروس کرونا در جهان به مورد رسیده است ,https://www.hamshahrionline.ir/news/505794/شمار-موارد-ثابت-شده-عفونت-کرونا-در-جهان-از-۳-میلیون-گذشت-واکسیناسیون,6
پژوهش تازه دانشمندان درباره کرونا در محیط‌های شلوغ تقویت فرضیه انتشار کرونا از طریق ذرات معلق در هوا ,نتایج یک پژوهش جدید نشان می‌دهد که در اتاق‌ها یا محل‌های شلوغی که امکان تهویه هوا در آنها وجود ندارد، ویروس کرونا زمان بیشتری در فضا باقی می‌ماند ,https://www.hamshahrionline.ir/news/505793/پژوهش-تازه-دانشمندان-درباره-کرونا-در-محیط-های-شلوغ-تقویت-فرضیه,5
روزه برای چه کسانی مفیدتر است روزه داری خوب همراه با کاهش وزن ,یک متخصص طب ایرانی، گفت افرادی که دچار پرخوری و پرنوشی هستند و یا مزاج سرد و تر دارند بیشتر از بقیه افراد از روزه داری نفع می‌برند ,https://www.hamshahrionline.ir/news/505578/روزه-برای-چه-کسانی-مفیدتر-است-روزه-داری-خوب-همراه-با-کاهش-وزن,0
نخستین مورد مرگ کووید در آمریکا دچار پارگی قلب شده بود ,کالبدشکافی جنازه نخستین مورد شناخته‌شده مرگ ناشی از کووید در آمریکا نشان داده است این شخص به علت پارگی قلب ناشی از حمله ویروس کرونا درگذشته است ,https://www.hamshahrionline.ir/news/505814/نخستین-مورد-مرگ-کووید-۱۹-در-آمریکا-دچار-پارگی-قلب-شده-بود,0
تکاپوی ضد ایرانی پمپئو؛ تماس با عمان و فرانسه چه موضوعاتی علیه ایران مطرح شد ,وزیر خارجه آمریکا در تماس با سلطان عمان و همتای فرانسوی خود درباره همه‌گیری کرونا و موضوعات منطقه‌ای به ویژه ایران گفت‌وگو و تبادل نظر کرد ,https://www.hamshahrionline.ir/news/505819/تکاپوی-ضد-ایرانی-پمپئو-تماس-با-عمان-و-فرانسه-چه-موضوعاتی-علیه,5
توضیحات همتی درباره تسهیل خدمات پرداخت خُرد به مردم ,رییس کل بانک مرکزی در خصوص تسهیل خدمات پرداخت خُرد به مردم با شکل استاندارد و یکپارچه در بانک ها توضیحاتی را ارائه کرد ,https://www.hamshahrionline.ir/news/505818/توضیحات-همتی-درباره-تسهیل-خدمات-پرداخت-خرد-به-مردم,5
واکنش صریح نماینده اعتدالی به میرسلیم ,جهانبخش محبی‌نیا خطاب به میرسلیم نوشت آقای محترم کی حرمت ‎اکثریت را حفظ کرده‌اید که الان توقع رعایت حقوق متقابل را دارید ,https://www.hamshahrionline.ir/news/505822/واکنش-صریح-نماینده-اعتدالی-به-میرسلیم,5
دستگیری چند کارمند هواوی به اتهام ارتباط با ایران ,چند کارمند شرکت چینی هواوی به اتهام ارتباط با ایران در امریکا دستگیر شدند ,https://www.hamshahrionline.ir/news/505821/دستگیری-چند-کارمند-هواوی-به-اتهام-ارتباط-با-ایران,5
تصویر کمتر دیده شده رهبر انقلاب در تشییع فرمانده معروف سپاه ,تصویری از حضور آیت‌الله خامنه‌ای در مراسم تشییع پیکر شهید منتظرقائم فرمانده سپاه یزد را ببینید ,https://www.hamshahrionline.ir/news/505829/تصویر-کمتر-دیده-شده-رهبر-انقلاب-در-تشییع-فرمانده-معروف-سپاه,5
جزئیات توطئه آمریکایی علیه ایران پمپئو تحرکات ویژه خود را آغاز کرد ,وزیر امور خارجه امریکا برای جلوگیری از لغو قریب‌الوقوع تحریم‌های تسلیحاتی ایران که قرار است به موجب یکی از بندهای برجام در مهرماه جاری صورت گیرد، فراتر از توصیه به کشورها تحرکات ویژه خود را آغاز کرده است اقداماتی که او بر پایه آن می‌کوشد یک طرح حقوقی را برای ممانعت از اجرای یکی از خواسته‌های مصرح تهران در توافق هسته‌ای طراحی کند ,https://www.hamshahrionline.ir/news/505826/جزئیات-توطئه-آمریکایی-علیه-ایران-پمپئو-تحرکات-ویژه-خود-را-آغاز,5
رمزگشایی ‌از سخنان‌ اردشیر زاهدی شتر در خواب پنبه‌دانه یا گربه در آرزوی شکار موش ,طبق یکی از اسناد ساواک در اردیبهشت ۱۳۵۶، کمک میلیون‌دلاری اردشیر زاهدی، سفیر شاه در آمریکا به جمهوری‌خواهان که برای جلوگیری از شکست آنان در انتخابات ارسال شده بود، خشم دموکرات‌های پیروز آن کشور را برانگیخته است ,https://www.hamshahrionline.ir/news/505804/رمزگشایی-از-سخنان-اردشیر-زاهدی-شتر-در-خواب-پنبه-دانه-یا-گربه,5
برخی در آزمون کرونا مردود شدند ما واقعاً کرونا را از جای دیگری دریافت کردیم ,عضو جامعه روحانیت مبارز گفت کرونا آزمونی بود که برخی در آن مردود شدند هرچند نسبت‌شان به کلیت جامعه کم به نظر آید ,https://www.hamshahrionline.ir/news/505824/برخی-در-آزمون-کرونا-مردود-شدند-ما-واقعا-کرونا-را-از-جای-دیگری,5
واکنش فرمانده نیروی فضایی آمریکا به پرتاب ماهواره نظامی سپاه ,"ژنرال ""جان ریموند"" فرمانده نیروی فضایی ایالات متحده قرارگرفتن ماهواره نور ایران در فضا را مانند قرار گرفتن یک دوربین معلق درفضا خواند ",https://www.hamshahrionline.ir/news/505808/واکنش-فرمانده-نیروی-فضایی-آمریکا-به-پرتاب-ماهواره-نظامی-سپاه,13
واکنش به تحرکات آمریکا در خلیج فارس دست از پا خطا کنند تبعات آن را خواهند دید ,یک عضو کمیسیون امنیت ملی و سیاست خارجی مجلس شورای اسلامی با بیان اینکه بعد از شیوع کرونا ساختار قدرت در نظام جهانی دستخوش تغییر شده است، گـفت وضعیت آمریکا بعد از کرونا تغییر کرده به طوری که مقامات این کشور برای پوشاندن ضعف خود در مبارزه با کرونا دست به هر اقدامی می زنند که آخرین نمونه آن تهدید توخالی شناورهای ایران در خلیج فارس بود ,https://www.hamshahrionline.ir/news/505811/واکنش-به-تحرکات-آمریکا-در-خلیج-فارس-دست-از-پا-خطا-کنند-تبعات,5
حالا پرسپولیس علیپور را نمیخواهد ,علیپور در طول فصل چندین بار با پیشنهاد تمدید قرارداد روبه رو شود موضوعی که هر بار با مخالفت مهاجم پرسپولیس روبه رو می شد ,https://www.hamshahrionline.ir/news/505825/حالا-پرسپولیس-علیپور-را-نمیخواهد,3
عادل بالاخره برای تیم محبوبش مستند ساخت ,عادل فردوسی پور بعد از جدایی ناخواسته‌اش از صداوسیما رو به تهیه کنندگی برنامه‌های اینترنتی آورد و حالا چهارمین مستند او راهی شبکه خانگی شده است ,https://www.hamshahrionline.ir/news/505823/عادل-بالاخره-برای-تیم-محبوبش-مستند-ساخت,5
ترامپ از وضعیت کیم جونگ اون آگاهم نمی‌توانم بگویم؛ مطلع خواهید شد ,"رئیس‌جمهوری آمریکا در جمع خبرنگاران گفت که ""آگاهی بسیار خوبی"" از وضعیت رهبر کره‌شمالی دارد ",https://www.hamshahrionline.ir/news/505827/ترامپ-از-وضعیت-کیم-جونگ-اون-آگاهم-نمی-توانم-بگویم-مطلع-خواهید,9
نشانه‌های عصبی کرونا را بشناسید ,نتایج تحقیقات دانشمندان نشان می‌دهد که ویروس کرونا می‌تواند منجر به بروز نشانه‌های عصبی نیز بشود در این مطلب با این نشانه‌ها آشنا می‌شوید ,https://www.hamshahrionline.ir/news/505803/نشانه-های-عصبی-کرونا-را-بشناسید,0
آخرین آمار رسمی کرونا در ایران و جهان روسیه از چین پیشی گرفت رتبه‌بندی جدید کشورها؛ جایگاه ایران را ببینید ,شمار مبتلایان به کووید در سراسر جهان به بیش از میلیون و هزار نفر و شمار قربانیان آن به بیش از  ۲۰۷ هزار نفر افزایش یافته است ,https://www.hamshahrionline.ir/news/505796/آخرین-آمار-رسمی-کرونا-در-ایران-و-جهان-روسیه-از-چین-پیشی-گرفت,6
زالی استفاده از ماسک در مترو ضروری شد  پایانه‌های فروش ماسک با قیمت یارانه‌ای در مترو ایجاد می‌شود ,فرمانده ستاد مقابله با کرونا در کلانشهر تهران با اشاره به ضرورت استفاده از ماسک در ناوگان حمل و نقل عمومی به ویژه مترو، تاکید کرد استفاده از ماسک در مترو می‌تواند مانع سرایت و گسترش ویروس کرونا شود ,https://www.hamshahrionline.ir/news/505835/زالی-استفاده-از-ماسک-در-مترو-ضروری-شد-پایانه-های-فروش-ماسک-با,5
